episode    539, score -16, own  5, enemy 21, mean -16.97
episode    540, score -20, own  1, enemy 21, mean -16.96
episode    541, score -15, own  6, enemy 21, mean -16.99
episode    542, score -15, own  6, enemy 21, mean -16.97
episode    543, score -11, own 10, enemy 21, mean -16.95
episode    544, score -15, own  6, enemy 21, mean -16.89
episode    545, score -15, own  6, enemy 21, mean -16.87
episode    546, score -19, own  2, enemy 21, mean -16.85
episode    547, score -14, own  7, enemy 21, mean -16.87
episode    548, score -17, own  4, enemy 21, mean -16.84
episode    549, score -14, own  7, enemy 21, mean -16.84
episode    550, score -13, own  8, enemy 21, mean -16.82
episode    551, score -8, own 13, enemy 21, mean -16.78
episode    552, score -19, own  2, enemy 21, mean -16.69
episode    553, score -16, own  5, enemy 21, mean -16.71
episode    554, score -17, own  4, enemy 21, mean -16.71
episode    555, score -17, own  4, enemy 21, mean -16.71
episode    556, score -17, own  4, enemy 21, mean -16.71
episode    557, score -19, own  2, enemy 21, mean -16.71
episode    558, score -12, own  9, enemy 21, mean -16.74
episode    559, score -14, own  7, enemy 21, mean -16.69
episode    560, score -13, own  8, enemy 21, mean -16.66
episode    561, score -17, own  4, enemy 21, mean -16.63
episode    562, score -12, own  9, enemy 21, mean -16.63
episode    563, score -15, own  6, enemy 21, mean -16.58
episode    564, score -16, own  5, enemy 21, mean -16.57
episode    565, score -12, own  9, enemy 21, mean -16.56
episode    566, score -20, own  1, enemy 21, mean -16.52
episode    567, score -15, own  6, enemy 21, mean -16.55
episode    568, score -21, own  0, enemy 21, mean -16.54
episode    569, score -19, own  2, enemy 21, mean -16.58
episode    570, score -16, own  5, enemy 21, mean -16.61
episode    571, score -15, own  6, enemy 21, mean -16.60
episode    572, score -15, own  6, enemy 21, mean -16.58
episode    573, score -11, own 10, enemy 21, mean -16.57
episode    574, score -19, own  2, enemy 21, mean -16.51
episode    575, score -21, own  0, enemy 21, mean -16.54
episode    576, score -17, own  4, enemy 21, mean -16.58
episode    577, score -21, own  0, enemy 21, mean -16.59
episode    578, score -13, own  8, enemy 21, mean -16.63
episode    579, score -15, own  6, enemy 21, mean -16.59
episode    580, score -12, own  9, enemy 21, mean -16.58
episode    581, score -8, own 13, enemy 21, mean -16.53
episode    582, score -17, own  4, enemy 21, mean -16.45
episode    583, score -18, own  3, enemy 21, mean -16.45
episode    584, score -16, own  5, enemy 21, mean -16.47
episode    585, score -18, own  3, enemy 21, mean -16.46
episode    586, score -10, own 11, enemy 21, mean -16.48
episode    587, score -19, own  2, enemy 21, mean -16.41
episode    588, score -15, own  6, enemy 21, mean -16.44
episode    589, score -14, own  7, enemy 21, mean -16.42
episode    590, score -12, own  9, enemy 21, mean -16.40
episode    591, score -16, own  5, enemy 21, mean -16.36
episode    592, score -16, own  5, enemy 21, mean -16.35
episode    593, score -16, own  5, enemy 21, mean -16.35
episode    594, score -10, own 11, enemy 21, mean -16.35
episode    595, score -17, own  4, enemy 21, mean -16.28
episode    596, score -15, own  6, enemy 21, mean -16.29
episode    597, score -18, own  3, enemy 21, mean -16.28
episode    598, score -14, own  7, enemy 21, mean -16.29
episode    599, score -17, own  4, enemy 21, mean -16.27
episode    600, score -17, own  4, enemy 21, mean -16.28
episode    601, score -17, own  4, enemy 21, mean -16.29
episode    602, score -17, own  4, enemy 21, mean -16.29
episode    603, score -18, own  3, enemy 21, mean -16.30
episode    604, score -16, own  5, enemy 21, mean -16.32
episode    605, score -18, own  3, enemy 21, mean -16.31
episode    606, score -14, own  7, enemy 21, mean -16.33
episode    607, score -17, own  4, enemy 21, mean -16.31
episode    608, score -17, own  4, enemy 21, mean -16.31
episode    609, score -15, own  6, enemy 21, mean -16.32
episode    610, score -18, own  3, enemy 21, mean -16.31
episode    611, score -15, own  6, enemy 21, mean -16.32
episode    612, score -17, own  4, enemy 21, mean -16.31
episode    613, score -19, own  2, enemy 21, mean -16.32
episode    614, score -19, own  2, enemy 21, mean -16.35
episode    615, score -19, own  2, enemy 21, mean -16.37
episode    616, score -14, own  7, enemy 21, mean -16.40
episode    617, score -16, own  5, enemy 21, mean -16.37
episode    618, score -19, own  2, enemy 21, mean -16.37
episode    619, score -19, own  2, enemy 21, mean -16.40
episode    620, score -17, own  4, enemy 21, mean -16.42
episode    621, score -15, own  6, enemy 21, mean -16.43
episode    622, score -16, own  5, enemy 21, mean -16.41
episode    623, score -14, own  7, enemy 21, mean -16.41
episode    624, score -14, own  7, enemy 21, mean -16.39
episode    625, score -12, own  9, enemy 21, mean -16.36
episode    626, score -11, own 10, enemy 21, mean -16.32
episode    627, score -13, own  8, enemy 21, mean -16.27
episode    628, score -19, own  2, enemy 21, mean -16.23
episode    629, score -15, own  6, enemy 21, mean -16.26
episode    630, score -18, own  3, enemy 21, mean -16.25
episode    631, score -14, own  7, enemy 21, mean -16.27
episode    632, score -17, own  4, enemy 21, mean -16.24
episode    633, score -18, own  3, enemy 21, mean -16.25
episode    634, score -16, own  5, enemy 21, mean -16.27
episode    635, score -17, own  4, enemy 21, mean -16.26
episode    636, score -15, own  6, enemy 21, mean -16.27
episode    637, score -16, own  5, enemy 21, mean -16.26
episode    638, score -17, own  4, enemy 21, mean -16.26
episode    639, score -17, own  4, enemy 21, mean -16.26
episode    640, score -21, own  0, enemy 21, mean -16.27
episode    641, score -15, own  6, enemy 21, mean -16.32
episode    642, score -15, own  6, enemy 21, mean -16.31
episode    643, score -18, own  3, enemy 21, mean -16.29
episode    644, score -15, own  6, enemy 21, mean -16.31
episode    645, score -11, own 10, enemy 21, mean -16.30
episode    646, score -9, own 12, enemy 21, mean -16.24
episode    647, score -17, own  4, enemy 21, mean -16.17
episode    648, score -18, own  3, enemy 21, mean -16.18
episode    649, score -19, own  2, enemy 21, mean -16.20
episode    650, score -16, own  5, enemy 21, mean -16.23
episode    651, score -17, own  4, enemy 21, mean -16.22
episode    652, score -16, own  5, enemy 21, mean -16.23
episode    653, score -18, own  3, enemy 21, mean -16.23
episode    654, score -12, own  9, enemy 21, mean -16.25
episode    655, score -11, own 10, enemy 21, mean -16.20
episode    656, score -14, own  7, enemy 21, mean -16.15
episode    657, score -8, own 13, enemy 21, mean -16.13
episode    658, score -13, own  8, enemy 21, mean -16.05
episode    659, score -19, own  2, enemy 21, mean -16.02
episode    660, score -16, own  5, enemy 21, mean -16.05
episode    661, score -17, own  4, enemy 21, mean -16.05
episode    662, score -19, own  2, enemy 21, mean -16.06
episode    663, score -16, own  5, enemy 21, mean -16.09
episode    664, score -18, own  3, enemy 21, mean -16.09
episode    665, score -19, own  2, enemy 21, mean -16.11
episode    666, score -14, own  7, enemy 21, mean -16.13
episode    667, score -16, own  5, enemy 21, mean -16.11
episode    668, score -12, own  9, enemy 21, mean -16.11
episode    669, score -15, own  6, enemy 21, mean -16.07
episode    670, score -15, own  6, enemy 21, mean -16.06
episode    671, score -14, own  7, enemy 21, mean -16.05
episode    672, score -15, own  6, enemy 21, mean -16.03
episode    673, score -16, own  5, enemy 21, mean -16.02
episode    674, score -16, own  5, enemy 21, mean -16.02
episode    675, score -15, own  6, enemy 21, mean -16.02
episode    676, score -14, own  7, enemy 21, mean -16.01
episode    677, score -19, own  2, enemy 21, mean -15.99
episode    678, score -8, own 13, enemy 21, mean -16.02
episode    679, score -17, own  4, enemy 21, mean -15.94
episode    680, score -16, own  5, enemy 21, mean -15.95
episode    681, score -16, own  5, enemy 21, mean -15.95
episode    682, score -17, own  4, enemy 21, mean -15.95
episode    683, score -8, own 13, enemy 21, mean -15.96
episode    684, score -19, own  2, enemy 21, mean -15.88
episode    685, score -16, own  5, enemy 21, mean -15.91
episode    686, score -16, own  5, enemy 21, mean -15.91
episode    687, score -9, own 12, enemy 21, mean -15.91
episode    688, score -19, own  2, enemy 21, mean -15.84
episode    689, score -17, own  4, enemy 21, mean -15.88
episode    690, score -19, own  2, enemy 21, mean -15.89
episode    691, score -13, own  8, enemy 21, mean -15.92
episode    692, score -19, own  2, enemy 21, mean -15.89
episode    693, score -10, own 11, enemy 21, mean -15.92
episode    694, score -9, own 12, enemy 21, mean -15.86
episode    695, score -17, own  4, enemy 21, mean -15.79
episode    696, score -15, own  6, enemy 21, mean -15.80
episode    697, score -18, own  3, enemy 21, mean -15.80
episode    698, score -18, own  3, enemy 21, mean -15.82
episode    699, score -14, own  7, enemy 21, mean -15.84
episode    700, score -14, own  7, enemy 21, mean -15.82
episode    701, score -9, own 12, enemy 21, mean -15.80
episode    702, score -14, own  7, enemy 21, mean -15.74
episode    703, score -13, own  8, enemy 21, mean -15.72
episode    704, score -14, own  7, enemy 21, mean -15.69
episode    705, score -12, own  9, enemy 21, mean -15.67
episode    706, score -12, own  9, enemy 21, mean -15.64
episode    707, score -17, own  4, enemy 21, mean -15.60
episode    708, score -16, own  5, enemy 21, mean -15.61
episode    709, score -17, own  4, enemy 21, mean -15.62
episode    710, score -11, own 10, enemy 21, mean -15.63
episode    711, score -14, own  7, enemy 21, mean -15.59
episode    712, score -14, own  7, enemy 21, mean -15.57
episode    713, score -19, own  2, enemy 21, mean -15.55
episode    714, score -17, own  4, enemy 21, mean -15.59
episode    715, score -21, own  0, enemy 21, mean -15.60
episode    716, score -18, own  3, enemy 21, mean -15.66
episode    717, score -19, own  2, enemy 21, mean -15.68
episode    718, score -17, own  4, enemy 21, mean -15.71
episode    719, score -15, own  6, enemy 21, mean -15.73
episode    720, score -16, own  5, enemy 21, mean -15.72
episode    721, score -11, own 10, enemy 21, mean -15.72
episode    722, score -14, own  7, enemy 21, mean -15.68
episode    723, score -11, own 10, enemy 21, mean -15.66
episode    724, score -19, own  2, enemy 21, mean -15.61
episode    725, score -13, own  8, enemy 21, mean -15.65
episode    726, score -14, own  7, enemy 21, mean -15.62
episode    727, score -11, own 10, enemy 21, mean -15.60
episode    728, score -15, own  6, enemy 21, mean -15.56
episode    729, score -18, own  3, enemy 21, mean -15.55
episode    730, score -15, own  6, enemy 21, mean -15.58
episode    731, score -20, own  1, enemy 21, mean -15.57
episode    732, score -10, own 11, enemy 21, mean -15.61
episode    733, score -14, own  7, enemy 21, mean -15.56
episode    734, score -9, own 12, enemy 21, mean -15.54
episode    735, score -15, own  6, enemy 21, mean -15.48
episode    736, score -16, own  5, enemy 21, mean -15.47
episode    737, score -15, own  6, enemy 21, mean -15.48
episode    738, score -16, own  5, enemy 21, mean -15.47
episode    739, score -14, own  7, enemy 21, mean -15.48
episode    740, score -18, own  3, enemy 21, mean -15.46
episode    741, score -13, own  8, enemy 21, mean -15.49
episode    742, score -12, own  9, enemy 21, mean -15.46
episode    743, score -18, own  3, enemy 21, mean -15.43
episode    744, score -21, own  0, enemy 21, mean -15.46
episode    745, score -15, own  6, enemy 21, mean -15.51
episode    746, score -11, own 10, enemy 21, mean -15.51
episode    747, score -12, own  9, enemy 21, mean -15.46
episode    748, score -13, own  8, enemy 21, mean -15.43
episode    749, score -16, own  5, enemy 21, mean -15.40
episode    750, score -20, own  1, enemy 21, mean -15.41
episode    751, score -16, own  5, enemy 21, mean -15.45
episode    752, score -15, own  6, enemy 21, mean -15.46
episode    753, score -15, own  6, enemy 21, mean -15.45
episode    754, score -11, own 10, enemy 21, mean -15.45
episode    755, score -15, own  6, enemy 21, mean -15.41
episode    756, score -12, own  9, enemy 21, mean -15.40
episode    757, score -12, own  9, enemy 21, mean -15.37
episode    758, score -14, own  7, enemy 21, mean -15.33
episode    759, score -16, own  5, enemy 21, mean -15.32
episode    760, score -13, own  8, enemy 21, mean -15.33
episode    761, score -8, own 13, enemy 21, mean -15.30
episode    762, score -15, own  6, enemy 21, mean -15.23
episode    763, score -13, own  8, enemy 21, mean -15.23
episode    764, score -12, own  9, enemy 21, mean -15.21
episode    765, score -18, own  3, enemy 21, mean -15.17
episode    766, score -14, own  7, enemy 21, mean -15.20
episode    767, score -9, own 12, enemy 21, mean -15.19
episode    768, score -16, own  5, enemy 21, mean -15.13
episode    769, score -17, own  4, enemy 21, mean -15.14
episode    770, score -16, own  5, enemy 21, mean -15.16
episode    771, score -10, own 11, enemy 21, mean -15.16
episode    772, score -13, own  8, enemy 21, mean -15.11
episode    773, score -16, own  5, enemy 21, mean -15.09
episode    774, score -12, own  9, enemy 21, mean -15.10
episode    775, score -17, own  4, enemy 21, mean -15.07
episode    776, score -15, own  6, enemy 21, mean -15.09
episode    777, score -10, own 11, enemy 21, mean -15.09
episode    778, score -9, own 12, enemy 21, mean -15.04
episode    779, score -17, own  4, enemy 21, mean -14.98
episode    780, score -14, own  7, enemy 21, mean -15.00
episode    781, score -17, own  4, enemy 21, mean -14.99
episode    782, score -16, own  5, enemy 21, mean -15.01
episode    783, score -14, own  7, enemy 21, mean -15.02
episode    784, score -12, own  9, enemy 21, mean -15.01
episode    785, score -9, own 12, enemy 21, mean -14.98
episode    786, score -8, own 13, enemy 21, mean -14.92
episode    787, score -15, own  6, enemy 21, mean -14.85
episode    788, score -13, own  8, enemy 21, mean -14.85
episode    789, score -13, own  8, enemy 21, mean -14.83
episode    790, score -12, own  9, enemy 21, mean -14.81
episode    791, score -9, own 12, enemy 21, mean -14.78
episode    792, score -9, own 12, enemy 21, mean -14.73
episode    793, score -15, own  6, enemy 21, mean -14.67
episode    794, score -14, own  7, enemy 21, mean -14.67
episode    795, score -10, own 11, enemy 21, mean -14.67
episode    796, score -18, own  3, enemy 21, mean -14.62
episode    797, score -13, own  8, enemy 21, mean -14.65
episode    798, score -13, own  8, enemy 21, mean -14.64
episode    799, score -13, own  8, enemy 21, mean -14.62
episode    800, score -20, own  1, enemy 21, mean -14.60
episode    801, score -18, own  3, enemy 21, mean -14.66
episode    802, score -14, own  7, enemy 21, mean -14.69
episode    803, score -15, own  6, enemy 21, mean -14.68
episode    804, score -15, own  6, enemy 21, mean -14.69
episode    805, score -14, own  7, enemy 21, mean -14.69
episode    806, score -16, own  5, enemy 21, mean -14.68
episode    807, score -5, own 16, enemy 21, mean -14.70
episode    808, score -19, own  2, enemy 21, mean -14.60
episode    809, score -14, own  7, enemy 21, mean -14.64
episode    810, score -11, own 10, enemy 21, mean -14.64
episode    811, score -11, own 10, enemy 21, mean -14.60
episode    812, score -13, own  8, enemy 21, mean -14.57
episode    813, score -9, own 12, enemy 21, mean -14.55
episode    814, score -11, own 10, enemy 21, mean -14.49
episode    815, score -14, own  7, enemy 21, mean -14.46
episode    816, score -18, own  3, enemy 21, mean -14.45
episode    817, score -16, own  5, enemy 21, mean -14.49
episode    818, score -15, own  6, enemy 21, mean -14.50
episode    819, score -8, own 13, enemy 21, mean -14.51
episode    820, score -16, own  5, enemy 21, mean -14.44
episode    821, score -18, own  3, enemy 21, mean -14.46
episode    822, score -17, own  4, enemy 21, mean -14.50
episode    823, score -11, own 10, enemy 21, mean -14.52
episode    824, score -10, own 11, enemy 21, mean -14.49
episode    825, score -12, own  9, enemy 21, mean -14.44
episode    826, score -15, own  6, enemy 21, mean -14.42
episode    827, score -17, own  4, enemy 21, mean -14.42
episode    828, score -9, own 12, enemy 21, mean -14.45
episode    829, score -8, own 13, enemy 21, mean -14.39
episode    830, score -14, own  7, enemy 21, mean -14.33
episode    831, score -10, own 11, enemy 21, mean -14.33
episode    832, score -16, own  5, enemy 21, mean -14.28
episode    833, score -12, own  9, enemy 21, mean -14.30
episode    834, score -14, own  7, enemy 21, mean -14.28
episode    835, score -14, own  7, enemy 21, mean -14.27
episode    836, score -7, own 14, enemy 21, mean -14.27
episode    837, score -10, own 11, enemy 21, mean -14.20
episode    838, score -19, own  2, enemy 21, mean -14.16
episode    839, score -12, own  9, enemy 21, mean -14.21
episode    840, score -10, own 11, enemy 21, mean -14.18
episode    841, score -11, own 10, enemy 21, mean -14.14
episode    842, score -13, own  8, enemy 21, mean -14.11
episode    843, score -13, own  8, enemy 21, mean -14.10
episode    844, score -16, own  5, enemy 21, mean -14.09
episode    845, score -12, own  9, enemy 21, mean -14.11
episode    846, score -13, own  8, enemy 21, mean -14.09
episode    847, score -17, own  4, enemy 21, mean -14.08
episode    848, score -10, own 11, enemy 21, mean -14.10
episode    849, score -11, own 10, enemy 21, mean -14.06
episode    850, score -16, own  5, enemy 21, mean -14.03
episode    851, score -18, own  3, enemy 21, mean -14.05
episode    852, score -12, own  9, enemy 21, mean -14.09
episode    853, score -15, own  6, enemy 21, mean -14.07
episode    854, score -19, own  2, enemy 21, mean -14.08
episode    855, score -13, own  8, enemy 21, mean -14.13
episode    856, score -15, own  6, enemy 21, mean -14.12
episode    857, score -11, own 10, enemy 21, mean -14.13
episode    858, score -18, own  3, enemy 21, mean -14.10
episode    859, score -17, own  4, enemy 21, mean -14.13
episode    860, score -10, own 11, enemy 21, mean -14.16
episode    861, score -14, own  7, enemy 21, mean -14.12
episode    862, score -12, own  9, enemy 21, mean -14.12
episode    863, score -10, own 11, enemy 21, mean -14.10
episode    864, score -15, own  6, enemy 21, mean -14.06
episode    865, score -13, own  8, enemy 21, mean -14.07
episode    866, score -14, own  7, enemy 21, mean -14.06
episode    867, score -7, own 14, enemy 21, mean -14.06
episode    868, score -8, own 13, enemy 21, mean -13.99
episode    869, score -18, own  3, enemy 21, mean -13.93
episode    870, score -2, own 19, enemy 21, mean -13.97
episode    871, score -18, own  3, enemy 21, mean -13.85
episode    872, score -11, own 10, enemy 21, mean -13.89
episode    873, score -15, own  6, enemy 21, mean -13.86
episode    874, score -15, own  6, enemy 21, mean -13.87
episode    875, score -16, own  5, enemy 21, mean -13.88
episode    876, score -10, own 11, enemy 21, mean -13.90
episode    877, score -8, own 13, enemy 21, mean -13.86
episode    878, score -16, own  5, enemy 21, mean -13.81
episode    879, score -20, own  1, enemy 21, mean -13.83
episode    880, score -12, own  9, enemy 21, mean -13.89
episode    881, score -17, own  4, enemy 21, mean -13.87
episode    882, score -11, own 10, enemy 21, mean -13.90
episode    883, score -14, own  7, enemy 21, mean -13.87
episode    884, score -14, own  7, enemy 21, mean -13.87
episode    885, score -9, own 12, enemy 21, mean -13.88
episode    886, score -14, own  7, enemy 21, mean -13.83
episode    887, score -15, own  6, enemy 21, mean -13.83
episode    888, score -8, own 13, enemy 21, mean -13.84
episode    889, score -15, own  6, enemy 21, mean -13.78
episode    890, score -7, own 14, enemy 21, mean -13.79
episode    891, score -13, own  8, enemy 21, mean -13.73
episode    892, score -13, own  8, enemy 21, mean -13.72
episode    893, score -14, own  7, enemy 21, mean -13.71
episode    894, score -12, own  9, enemy 21, mean -13.71
episode    895, score -14, own  7, enemy 21, mean -13.70
episode    896, score -14, own  7, enemy 21, mean -13.70
episode    897, score -10, own 11, enemy 21, mean -13.70
episode    898, score -15, own  6, enemy 21, mean -13.67
episode    899, score -19, own  2, enemy 21, mean -13.68
episode    900, score -13, own  8, enemy 21, mean -13.73
episode    901, score -11, own 10, enemy 21, mean -13.73
episode    902, score -17, own  4, enemy 21, mean -13.70
episode    903, score -15, own  6, enemy 21, mean -13.73
episode    904, score -13, own  8, enemy 21, mean -13.74
episode    905, score -15, own  6, enemy 21, mean -13.74
episode    906, score -12, own  9, enemy 21, mean -13.75
episode    907, score -9, own 12, enemy 21, mean -13.73
episode    908, score -17, own  4, enemy 21, mean -13.68
episode    909, score -15, own  6, enemy 21, mean -13.72
episode    910, score -18, own  3, enemy 21, mean -13.73
episode    911, score -17, own  4, enemy 21, mean -13.77
episode    912, score -13, own  8, enemy 21, mean -13.81
episode    913, score -14, own  7, enemy 21, mean -13.80
episode    914, score -15, own  6, enemy 21, mean -13.80
episode    915, score -15, own  6, enemy 21, mean -13.81
episode    916, score -19, own  2, enemy 21, mean -13.82
episode    917, score -14, own  7, enemy 21, mean -13.87
episode    918, score -15, own  6, enemy 21, mean -13.88
episode    919, score -15, own  6, enemy 21, mean -13.89
episode    920, score -11, own 10, enemy 21, mean -13.90
episode    921, score -13, own  8, enemy 21, mean -13.87
episode    922, score -13, own  8, enemy 21, mean -13.86
episode    923, score -14, own  7, enemy 21, mean -13.85
episode    924, score -17, own  4, enemy 21, mean -13.85
episode    925, score -19, own  2, enemy 21, mean -13.89
episode    926, score -14, own  7, enemy 21, mean -13.94
episode    927, score -12, own  9, enemy 21, mean -13.94
episode    928, score -15, own  6, enemy 21, mean -13.92
episode    929, score -11, own 10, enemy 21, mean -13.93
episode    930, score -11, own 10, enemy 21, mean -13.90
episode    931, score -4, own 17, enemy 21, mean -13.87
episode    932, score -17, own  4, enemy 21, mean -13.77
episode    933, score -16, own  5, enemy 21, mean -13.80
episode    934, score -12, own  9, enemy 21, mean -13.83
episode    935, score -17, own  4, enemy 21, mean -13.81
episode    936, score -16, own  5, enemy 21, mean -13.84
episode    937, score -9, own 12, enemy 21, mean -13.86
episode    938, score -6, own 15, enemy 21, mean -13.81
episode    939, score -15, own  6, enemy 21, mean -13.73
episode    940, score -16, own  5, enemy 21, mean -13.75
episode    941, score -14, own  7, enemy 21, mean -13.77
episode    942, score -8, own 13, enemy 21, mean -13.77
episode    943, score -16, own  5, enemy 21, mean -13.71
episode    944, score -16, own  5, enemy 21, mean -13.74
episode    945, score -20, own  1, enemy 21, mean -13.76
episode    946, score -14, own  7, enemy 21, mean -13.82
episode    947, score -16, own  5, enemy 21, mean -13.82
episode    948, score -17, own  4, enemy 21, mean -13.85
episode    949, score -15, own  6, enemy 21, mean -13.88
episode    950, score -14, own  7, enemy 21, mean -13.89
episode    951, score -10, own 11, enemy 21, mean -13.89
episode    952, score -16, own  5, enemy 21, mean -13.85
episode    953, score -12, own  9, enemy 21, mean -13.87
episode    954, score -13, own  8, enemy 21, mean -13.85
episode    955, score -13, own  8, enemy 21, mean -13.84
episode    956, score -10, own 11, enemy 21, mean -13.84
episode    957, score -10, own 11, enemy 21, mean -13.80
episode    958, score -17, own  4, enemy 21, mean -13.76
episode    959, score -12, own  9, enemy 21, mean -13.79
episode    960, score -14, own  7, enemy 21, mean -13.77
episode    961, score -12, own  9, enemy 21, mean -13.78
episode    962, score -6, own 15, enemy 21, mean -13.76
episode    963, score -15, own  6, enemy 21, mean -13.68
episode    964, score -16, own  5, enemy 21, mean -13.69
episode    965, score -12, own  9, enemy 21, mean -13.72
episode    966, score -13, own  8, enemy 21, mean -13.70
episode    967, score -17, own  4, enemy 21, mean -13.69
episode    968, score -14, own  7, enemy 21, mean -13.73
episode    969, score -15, own  6, enemy 21, mean -13.73
episode    970, score -12, own  9, enemy 21, mean -13.74
episode    971, score -17, own  4, enemy 21, mean -13.72
episode    972, score -20, own  1, enemy 21, mean -13.76
episode    973, score -15, own  6, enemy 21, mean -13.82
episode    974, score -16, own  5, enemy 21, mean -13.83
episode    975, score -9, own 12, enemy 21, mean -13.85
episode    976, score -17, own  4, enemy 21, mean -13.80
episode    977, score -10, own 11, enemy 21, mean -13.84
episode    978, score -18, own  3, enemy 21, mean -13.80
episode    979, score -14, own  7, enemy 21, mean -13.84
episode    980, score -15, own  6, enemy 21, mean -13.84
episode    981, score -13, own  8, enemy 21, mean -13.85
episode    982, score -15, own  6, enemy 21, mean -13.84
episode    983, score -11, own 10, enemy 21, mean -13.86
episode    984, score -10, own 11, enemy 21, mean -13.83
episode    985, score -10, own 11, enemy 21, mean -13.79
episode    986, score -8, own 13, enemy 21, mean -13.75
episode    987, score -13, own  8, enemy 21, mean -13.69
episode    988, score -14, own  7, enemy 21, mean -13.69
episode    989, score -14, own  7, enemy 21, mean -13.69
episode    990, score -13, own  8, enemy 21, mean -13.69
episode    991, score -4, own 17, enemy 21, mean -13.69
episode    992, score -14, own  7, enemy 21, mean -13.59
episode    993, score -17, own  4, enemy 21, mean -13.59
episode    994, score -9, own 12, enemy 21, mean -13.63
episode    995, score -11, own 10, enemy 21, mean -13.58
episode    996, score -10, own 11, enemy 21, mean -13.56
episode    997, score -16, own  5, enemy 21, mean -13.52
episode    998, score -16, own  5, enemy 21, mean -13.54
episode    999, score -13, own  8, enemy 21, mean -13.57
episode   1000, score -17, own  4, enemy 21, mean -13.56
episode   1001, score -12, own  9, enemy 21, mean -13.60
episode   1002, score -13, own  8, enemy 21, mean -13.58
episode   1003, score -18, own  3, enemy 21, mean -13.58
episode   1004, score -16, own  5, enemy 21, mean -13.62
episode   1005, score -15, own  6, enemy 21, mean -13.64
episode   1006, score -16, own  5, enemy 21, mean -13.66
episode   1007, score -13, own  8, enemy 21, mean -13.68
episode   1008, score -6, own 15, enemy 21, mean -13.67
episode   1009, score -16, own  5, enemy 21, mean -13.60
episode   1010, score -12, own  9, enemy 21, mean -13.62
episode   1011, score -10, own 11, enemy 21, mean -13.61
episode   1012, score -16, own  5, enemy 21, mean -13.57
episode   1013, score -14, own  7, enemy 21, mean -13.59
episode   1014, score -19, own  2, enemy 21, mean -13.60
episode   1015, score -12, own  9, enemy 21, mean -13.65
episode   1016, score -12, own  9, enemy 21, mean -13.64
episode   1017, score -8, own 13, enemy 21, mean -13.62
episode   1018, score -14, own  7, enemy 21, mean -13.56
episode   1019, score -9, own 12, enemy 21, mean -13.57
episode   1020, score -10, own 11, enemy 21, mean -13.52
episode   1021, score -11, own 10, enemy 21, mean -13.49
episode   1022, score -12, own  9, enemy 21, mean -13.46
episode   1023, score -14, own  7, enemy 21, mean -13.45
episode   1024, score -16, own  5, enemy 21, mean -13.45
episode   1025, score -11, own 10, enemy 21, mean -13.48
episode   1026, score -16, own  5, enemy 21, mean -13.45
episode   1027, score -18, own  3, enemy 21, mean -13.48
episode   1028, score -10, own 11, enemy 21, mean -13.52
episode   1029, score -14, own  7, enemy 21, mean -13.49
episode   1030, score -10, own 11, enemy 21, mean -13.49
episode   1031, score -10, own 11, enemy 21, mean -13.46
episode   1032, score -12, own  9, enemy 21, mean -13.42
episode   1033, score -6, own 15, enemy 21, mean -13.41
episode   1034, score -14, own  7, enemy 21, mean -13.34
episode   1035, score -6, own 15, enemy 21, mean -13.34
episode   1036, score -14, own  7, enemy 21, mean -13.27
episode   1037, score -16, own  5, enemy 21, mean -13.28
episode   1038, score -17, own  4, enemy 21, mean -13.30
episode   1039, score -12, own  9, enemy 21, mean -13.34
episode   1040, score -17, own  4, enemy 21, mean -13.33
episode   1041, score -11, own 10, enemy 21, mean -13.36
episode   1042, score -15, own  6, enemy 21, mean -13.34
episode   1043, score -12, own  9, enemy 21, mean -13.36
episode   1044, score -18, own  3, enemy 21, mean -13.34
episode   1045, score -14, own  7, enemy 21, mean -13.39
episode   1046, score -13, own  8, enemy 21, mean -13.40
episode   1047, score -16, own  5, enemy 21, mean -13.39
episode   1048, score -14, own  7, enemy 21, mean -13.42
episode   1049, score -14, own  7, enemy 21, mean -13.42
episode   1050, score -16, own  5, enemy 21, mean -13.43
episode   1051, score -14, own  7, enemy 21, mean -13.46
episode   1052, score -12, own  9, enemy 21, mean -13.46
episode   1053, score -12, own  9, enemy 21, mean -13.45
episode   1054, score -17, own  4, enemy 21, mean -13.43
episode   1055, score -15, own  6, enemy 21, mean -13.47
episode   1056, score -15, own  6, enemy 21, mean -13.48
episode   1057, score -15, own  6, enemy 21, mean -13.50
episode   1058, score -17, own  4, enemy 21, mean -13.51
episode   1059, score -12, own  9, enemy 21, mean -13.55
episode   1060, score -13, own  8, enemy 21, mean -13.53
episode   1061, score -9, own 12, enemy 21, mean -13.53
episode   1062, score -13, own  8, enemy 21, mean -13.48
episode   1063, score -16, own  5, enemy 21, mean -13.48
episode   1064, score -10, own 11, enemy 21, mean -13.50
episode   1065, score -13, own  8, enemy 21, mean -13.47
episode   1066, score -18, own  3, enemy 21, mean -13.46
episode   1067, score -13, own  8, enemy 21, mean -13.51
episode   1068, score -20, own  1, enemy 21, mean -13.50
episode   1069, score -15, own  6, enemy 21, mean -13.57
episode   1070, score -14, own  7, enemy 21, mean -13.58
episode   1071, score -13, own  8, enemy 21, mean -13.59
episode   1072, score -12, own  9, enemy 21, mean -13.58
episode   1073, score -18, own  3, enemy 21, mean -13.56
